sent_ID	concept	count
407	premier	1
407	deuxième	1
407	groupe	1
407	aucune	1
407	entre les deux	1
407	Groupes de population	1
408	Plaie	1
408	base	1
408	aile	1
408	après	1
408	chirurgie	1
409	variation	1
409	faible	1
409	Carbonate de calcium	1
409	fracturé	1
410	Puits à eau	1
410	centre	1
410	Irlande	1
410	complexe	1
412	Poids et mesures	1
412	Temps	1
412	Eau	1
412	bassin	1
412	Température	1
413	surface	1
413	entre	1
414	Autorisation d'exercer	1
414	Carbonate de calcium	2
414	probable	1
414	entre	1
414	Testaments	1
414	bassin	1
415	Température	1
415	Installations d'élimination des déchets	1
415	Puits à eau	1
415	infiltration	1
415	Chauffage	1
415	contrôlé	1
416	Infarctus du myocarde	1
418	Schistosomiase	1
418	Maladie aigüe	1
418	chronique	1
418	Helminthes	1
418	formes	1
419	la forme	1
419	Schistosomiase	1
419	Femmes	1
419	Famille nucléaire	1
420	Santé reproductive	1
420	Femmes	1
420	Mal	1
420	faible	1
420	Sensibilisation	1
420	Personnel de santé	1
421	santé sexuelle	1
421	plus	1
421	Afrique subsaharienne	1
422	Savoir	1
422	Sensibilisation	1
422	fin	1
422	négligence	1
422	Santé reproductive	1
422	Femmes	1
422	Maladie	1
424	Éducation	1
424	Organisation mondiale de la santé	2
424	Médecine	1
424	Santé publique	1
424	Prévention	1
424	Diagnostic	1
424	système de santé	1
425	Groupes de population	1
427	Autorisation d'exercer	1
427	Prévention	1
427	Diagnostic	1
427	prise en charge	1
427	Santé	1
428	dix	1
428	Diagnostic	1
428	trois	1
428	Examen gynécologique	1
428	sept	1
429	six	1
429	clinique	1
430	onze	1
430	Environnement	1
430	six	1
430	Identification (psychologie)	1
430	Femmes	1
430	Risque	1
430	cinq	1
430	Prévention	1
432	prise en charge	1
432	Diagnostic	1
432	Femmes	1
432	Famille nucléaire	1
432	Afrique subsaharienne	1
432	Personnel de santé	1
433	Aptitude	1
433	Médecine	1
433	paris	1
433	entre	1
434	France	2
434	Rôle	1
434	Histoire	1
434	entre	1
434	Canada	1
434	Bactériologie	1
434	Amériques	1
434	français	1
435	Médecins	1
435	Étudiants	1
435	Dissertation universitaire	1
435	Base de données	1
435	pierre	1
435	Santé	1
435	paris	1
436	Médecins	1
436	paris	1
436	profession	1
436	entre	1
437	Lits	1
437	hôpital	1
437	Arabie saoudite	1
437	transversale	1
438	suffisant	1
438	Santé	1
438	droit	1
438	humain	1
439	Services de santé	1
439	plus	2
439	efficace	1
439	possible	1
440	Lits	1
440	hôpital	1
440	Arabie saoudite	1
440	Facteurs socioéconomiques	1
440	Allocation des ressources	1
441	transversale	1
441	Statistiques	1
441	Santé	1
441	Période	1
442	Capacité hospitalière	1
442	Hôpitaux	1
443	Distribution	1
443	Lits	1
444	entre	1
444	Lits	1
444	Population	1
444	région	1
445	Lits	1
445	hôpital	1
445	Population	1
445	augmenté	1
446	Distribution	1
446	Lits	1
446	Secteur public	1
447	entre	1
447	Population	1
447	Lits	1
447	Hôpitaux	1
448	Arabie saoudite	1
448	Facteurs socioéconomiques	1
448	Distribution	1
448	Lits	1
448	Hôpitaux	1
448	Secteur privé	1
449	Personnel administratif	1
449	Facteurs socioéconomiques	1
449	Objectifs	1
449	vision	1
449	Arabie saoudite	1
450	Infarctus du myocarde	1
451	Objectifs	1
452	Santé publique	1
452	Prévention	1
452	obésité	1
452	Santé	1
452	alimentation	1
452	activité	1
452	Physique	1
452	Poids	2
452	Discrimination (psychologie)	1
453	Recherche	1
453	Santé	1
454	Santé	1
454	Signaux	1
454	Objectifs	1
456	Études transversales	1
456	sondage	1
456	Étudiants	2
456	Santé publique	1
457	Poids et mesures	1
457	Poids	1
457	Sexe	1
457	Comportement sexuel	1
457	Santé	1
457	activité	1
457	Physique	1
457	Économie	1
459	régression	1
459	Sexe	1
459	quantités	1
459	plus	1
459	Signaux	1
459	Poids	1
459	Santé	1
459	activité	1
459	Physique	1
459	Économie	1
461	Poids	2
461	adolescent	1
461	activité	1
461	Physique	1
461	Levage	1
461	actif	1
461	Économie	1
461	Légumes	1
461	Lait	1
462	Syndrome cardiorénal	1
462	aigu	1
462	associé à	1
462	Patients	1
462	Insuffisance cardiaque aiguë	1
463	débit sanguin	1
463	veineux	1
463	Échographie doppler	1
464	bien	1
464	sensible à	1
464	Congestion rénale	1
464	Association	1
464	entre	1
464	Population	1
465	Patients hospitalisés	1
465	Syndrome coronarien aigu	1
466	Patients	1
466	échocardiographie	1
467	veineux	2
467	index	1
467	Stase veineuse	1
467	IVR	1
467	durée	2
467	Temps	1
467	Écoulement	1
467	absent	1
467	cardiaque	1
468	principal	1
468	Insuffisance rénale aiguë	1
468	global	1
469	Patients	2
469	Index cardiaque	1
469	Pression veineuse centrale	1
469	plus	1
469	échocardiographie	1
470	Patients	2
471	stade ii	1
471	Patients	2
471	contre	1
471	Créatinine sérique	1
472	IVR	1
472	gravité	1
472	Patients	1
473	Patients	1
473	Insuffisance rénale chronique	1
473	Marqueurs biologiques	1
474	Rendement	1
474	thérapie	1
475	Infarctus du myocarde	1
477	Rendement	1
477	Exposition	2
477	anesthésique	1
477	Parents	1
477	anxiété	1
477	Enfant	1
479	Essai contrôlé randomisé	1
479	inclus	1
479	quatre	1
479	sept	1
479	Parents	1
480	trois	2
480	Groupes de population	1
480	Exposition	1
480	Parents	1
480	chirurgie	1
480	groupe	1
481	anxiété	2
481	Enfant	1
481	échelle	1
481	chirurgie	1
481	Liste de contrôle	1
483	anxiété	1
483	Enfant	1
483	Induction anesthésique	1
483	entre	1
483	Groupes de population	1
484	groupe	2
484	anxiété	1
484	plus	1
484	faible	1
484	effet	1
485	entre	1
485	Groupes de population	1
485	Temps	1
485	Anesthésie	1
485	effet	1
485	petit	1
486	groupe	2
486	Compliance	1
486	Anesthésie	1
486	plus	1
488	Exposition	1
488	le jour	1
488	chirurgie	1
488	anxiété	1
488	Enfant	1
488	Compliance	1
488	Procédures de chirurgie ambulatoire	1
488	facteur	1
489	Endocrinologie	1
489	Nigeria	1
490	connaissance	1
490	Diagnostic	1
490	Mort	1
491	Prévalence	1
491	Enfant	1
491	Hôpitaux universitaires	1
491	précoce	1
491	prise en charge	1
492	Études rétrospectives	1
492	Syndrome de perfusion du propofol	1
492	Mars	2
493	Patients	1
494	Actualités	1
494	clinique	1
494	Période	1
495	Hommes	1
495	Femmes	1
496	quatre	1
496	plus	1
496	rachitisme	1
496	Diabète	1
496	Puberté	1
497	nombre	1
498	Écriture	1
498	Patients	1
498	Vie	1
498	bien	1
498	Perdus de vue	1
498	Mort	1
499	rachitisme	1
499	Diabète	1
499	Puberté	1
499	quatre	1
500	Enfant	1
501	Abandon	1
501	fin	1
502	Vedettes-matière	1
503	Diabète	1
504	Facteurs socioéconomiques	1
504	Capital social	1
504	Caractéristiques familiales	1
505	Économie	1
505	Réseautage social	1
505	Méthode des moindres carrés	1
505	Enquêtes et questionnaires	1
505	Caractéristiques familiales	1
505	entre	1
505	Programmes	1
506	Capital social	2
506	Caractéristiques familiales	1
506	résoudre des problèmes	1
506	plus	1
506	C01CA30 - associations	1
506	Volontaires sains	1
507	fragmentation	1
507	long	1
507	susceptible	1
507	Désaccords et litiges	1
508	Fibrillation auriculaire	1
508	après	1
508	chirurgie cardiaque	1
508	Risque	1
508	aVC	1
509	Association	1
509	Cours	1
509	Post-cure	1
509	court	1
509	long	1
510	PubMed	1
510	central	2
510	Période	1
510	Base de données	1
511	inclus	1
511	Patients	2
511	Risque	1
511	aVC	1
511	court	1
511	long	1
511	après	1
511	chirurgie cardiaque	1
513	Risque	1
513	Intervalles de confiance	1
514	au total	1
514	Patients	1
515	Risque	1
516	Risque	1
517	Sensibilité et spécificité	1
517	Accidents	1
518	après	1
518	chirurgie cardiaque	1
518	Risque	1
518	aVC	1
518	court	1
518	long	1
519	long	2
519	faible	1
519	Patients	1
519	Traitement anticoagulant	1
519	oral	1
520	prise en charge	1
520	polyneuropathie	1
520	Préalbumine	1
521	amyloïdose héréditaire	1
521	Préalbumine	1
521	Maladie	1
521	Gènes	1
521	dysfonction	1
522	agrégation	1
522	Fibrillation	1
522	dépôt	1
522	plusieurs	1
522	organisme	1
522	souvent	1
522	système nerveux périphérique	1
522	cœur	1
523	Manifestations neurologiques	1
523	polyneuropathie	1
523	Neuropathie	1
523	syndrome du canal carpien	1
524	Patients	1
524	diagnostic différentiel	1
525	récemment	1
525	Santé	1
525	Canada	1
525	approuvé	1
525	Actualités	1
525	Maladie	1
525	Trouble déficitaire de l'attention avec hyperactivité	1
526	Diagnostic précoce	1
526	Temps	1
526	modificateurs	1
526	Maladie	1
526	Qualité de vie	1
526	Survie	1
527	ligne	1
527	Visons	1
527	Sensibilisation	1
527	Directives de santé publique	1
527	Diagnostic	1
527	Organisation et administration	1
527	Canada	1
529	Tests épicutanés	1
529	régimes	1
529	élimination	1
529	Patients	1
529	Humains	1
530	Chiens	1
531	Objectifs	1
532	Rendement	1
532	combinaison	1
532	Chiens	1
534	Tests épicutanés	1
534	Chiens	1
534	prurit	1
534	chronique	1
534	saisonnier	1
535	Chiens	1
535	base	1
536	Chiens	1
536	Hôpitaux privés à but lucratif	1
536	aliment	1
537	six	1
537	Chiens	1
537	aliment	1
537	contre	1
538	Échelle visuelle analogique	1
538	prurit	1
538	gravité	1
538	Eczéma atopique	1
538	Canine	1
538	le jour	1
538	urgence	1
539	Sensibilité et spécificité	2
541	Chiens	2
541	après	1
542	entre	1
543	combinaison	1
544	clinique	1
545	Association	1
545	atteint	1
546	Diagnostic	1
546	dPA	1
546	Chiens	1
546	Sélection	1
547	Neuroimagerie	1
547	Politique (principe)	1
547	provenant de	1
547	Imagerie	1
548	souvent	1
549	C01CA30 - associations	1
549	entre	1
549	structure du cerveau	1
549	Modèles linéaires	1
550	régression	1
550	externe	1
550	Cerveau	1
551	plus	1
551	Intégrons	1
551	Modèles linéaires	1
552	Travail	1
552	Cerveau	1
553	Jurisprudence	1
554	Simulation	1
554	Hôpitaux privés à but lucratif	1
554	VIH	2
555	Infarctus du myocarde	1
556	adoption	1
556	activité	1
556	Physique	1
556	Temps	1
556	Dépistage de masse	1
556	Régime alimentaire sain	1
556	Adolescent	1
557	activité	1
557	Physique	1
557	Temps	1
557	Dépistage de masse	1
557	Économie	1
557	nourriture	1
558	Mouvement	1
558	plus	2
558	Groupes de population	1
558	Approvisionnement en nourriture	1
559	renforcement	1
559	Santé publique	1
560	fin	1
560	Organisation et administration	1
560	Indicateurs et réactifs	1
560	Facteurs socioéconomiques	1
561	entre	1
561	Hypertension pulmonaire	1
561	Pression	1
561	artère pulmonaire	1
562	Pression ventriculaire	1
562	gauche	1
564	Comportement de choix	1
564	patm	1
564	classification	1
564	Mortalité	1
564	Patients	1
564	sténose aortique	1
564	grave	1
565	Patients	1
565	sévère	1
566	Pression artérielle pulmonaire moyenne	1
567	Mortalité	1
567	après	2
567	Post-cure	1
567	médian	1
567	Remplacement valvulaire aortique	1
568	plus	1
568	faible	1
569	Patients	4
569	Souffrant	4
569	classification	1
569	Prairie	1
570	Patients	1
571	Patients	1
571	Mortalité	1
571	plus	1
571	risque de	1
571	Confiance	1
572	plus	1
572	élevé	1
572	associé à	1
572	Mortalité	1
572	Risque	1
572	Confiance	1
573	classification	1
573	Souffrant	1
573	sévère	1
574	Patients	1
574	Mortalité	1
574	plus	1
574	après	1
574	Remplacement valvulaire aortique	1
575	Mortalité	1
576	Fatigue	1
576	équilibre	1
576	Athlètes	1
576	Santé	1
577	Revue systématique	1
578	PubMed	1
578	Medline	1
578	Sports	1
579	Fatigue	1
579	équilibre	1
580	faible risque de	1
581	faible risque de	1
581	sept	1
581	Athlètes	2
581	huit	1
582	Population	1
582	cinq	1
582	équilibre	1
582	après	1
582	Intervention	1
584	Population	1
584	trois	1
584	Fatigue	1
584	équilibre	1
584	cinq	1
584	effet	1
585	Fatigue	1
585	équilibre	1
586	Athlètes	1
586	Fatigue	1
586	équilibre	1
587	contre	1
587	Athlètes	1
587	Fatigue	1
587	effet	1
587	équilibre	1
