sent_ID	concept	count
404	deuxième	1
405	Personnel de recherche	1
405	Échelle visuelle analogique	1
405	base	1
405	ailes du nez	1
406	Patients	2
406	Groupes de population	1
406	premier	1
406	groupe	1
406	composé	1
406	Hommes	2
406	Femmes	2
406	total	1
406	deuxième	1
407	Membres	1
407	premier	1
407	deuxième	1
407	groupe	1
408	clinique	1
408	plaies	1
408	base	1
408	ailes du nez	1
409	variation	1
409	faible	1
409	Carbonate de calcium	1
409	fracturé	1
410	centre	1
410	Irlande	1
410	Température	1
410	complexe	1
411	trois	1
411	Temps	1
412	Poids et mesures	1
412	Sources thermales	1
412	bassin	1
412	Température	1
413	Sol	1
413	entre	1
414	Autorisation d'exercer	1
414	Carbonate de calcium	2
414	entre	1
414	Région mammaire	1
414	Testaments	1
414	bassin	1
415	Température	1
415	infiltration	1
415	Réchauffement	1
415	contrôlé	1
417	Bilharziose	1
417	Schistosomiase	1
417	Maladie aigüe	1
417	chronique	1
417	Parasites	1
417	formes	1
418	la forme	1
418	Bilharziose	1
418	fréquemment	2
418	Santé reproductive	1
418	Femmes	1
418	Adolescent	1
418	Famille nucléaire	1
418	séquelles	1
418	souvent	1
418	Mal	1
418	infections sexuellement transmissibles	1
418	cancers	1
418	col de l'utérus	1
419	séquelles	1
419	souvent	1
419	Mal	1
419	fréquemment	1
419	infections sexuellement transmissibles	1
419	cancers	1
419	col de l'utérus	1
420	Santé reproductive	1
420	Femmes	1
420	faible	1
420	Sensibilisation	1
420	Personnel de santé	1
421	santé sexuelle	1
421	plus	1
421	Afrique subsaharienne	1
422	connaissance	1
422	plus	1
422	Sensibilisation	1
422	fin	1
422	négligence	1
422	Santé reproductive	1
422	Femmes	1
422	Maladie	1
424	Éducation	1
424	Organisation mondiale de la santé	2
424	Médecine	1
424	Santé publique	1
424	Prévention	1
424	Diagnostic	1
424	système de santé	1
425	Groupes de population	1
427	Autorisation d'exercer	1
427	Prévention	1
427	Diagnostic	1
427	professionnels de santé	1
427	clinique	1
428	Environnement	1
428	clinique	1
428	dix	1
428	Diagnostic	1
428	trois	1
428	Examen gynécologique	1
428	sept	1
429	six	1
430	onze	1
430	Environnement	1
430	six	1
430	Identification (psychologie)	1
430	Femmes	1
430	Risque	1
430	cinq	1
430	Prévention	1
432	prise en charge	1
432	Vers	1
432	Diagnostic	1
432	adéquat	1
432	Femmes	1
432	Famille nucléaire	1
432	Afrique subsaharienne	1
432	professionnels de santé	1
433	Aptitude	1
433	Médecine	1
433	paris	1
433	entre	1
434	France	2
434	Rôle	1
434	Histoire	1
434	entre	1
434	Canada	1
434	Bactériologie	1
434	Amériques	1
434	français	1
435	Étudiants	1
435	Dissertation universitaire	1
435	pierre	1
435	Santé	1
435	paris	1
436	paris	1
436	profession	1
436	entre	1
436	Amérique du Nord	1
437	Lits	1
437	hôpital	1
437	Arabie saoudite	1
437	transversale	1
438	adéquat	1
438	Prestations des soins de santé	1
438	droit	1
438	humain	1
439	Prestations des soins de santé	1
439	plus	2
439	efficace	1
439	possible	1
440	Lits	1
440	hôpital	1
440	Arabie saoudite	1
440	Facteurs socioéconomiques	1
440	Allocation des ressources	1
441	transversale	1
441	Statistiques	1
441	Santé	1
441	Cours	1
441	Période	1
442	Capacité hospitalière	1
442	hôpital	1
443	Lits	1
444	entre	1
444	Lits	1
444	Population	1
444	région	1
445	entre	2
445	Capacité hospitalière	1
445	hôpital	1
445	Population	1
445	augmenté	1
446	Lits	1
446	Secteur public	1
447	entre	1
447	Population	1
447	Lits	1
447	hôpital	1
447	S01EB09 - acétylcholine	1
448	Arabie saoudite	1
448	Facteurs socioéconomiques	1
448	Lits	1
448	hôpital	1
448	Secteur privé	1
449	Conscience	1
449	Facteurs socioéconomiques	1
449	Objectifs	1
449	vision	1
450	Objectifs	1
451	Prévention	1
451	obésité	1
451	Santé publique	1
451	Attention	1
451	Santé	1
451	alimentation	1
451	activité	1
451	Physique	1
451	Poids	1
451	Discrimination (psychologie)	1
452	entre	1
452	Santé	1
452	Poids	1
453	se pencher	1
453	Rôle	1
453	Santé	1
453	Face	1
453	Signaux	1
453	Objectifs	1
453	Poids	1
454	Méthodes	1
455	transversale	1
455	Étudiants	1
456	Poids et mesures	1
456	Poids	1
456	Sexe	1
456	Comportement sexuel	1
456	Santé	1
456	activité	1
456	Physique	1
456	Économie	1
456	Nutriments	1
458	régression	1
458	Sexe	1
458	plus	1
458	Signaux	1
458	Poids	1
458	Santé	1
458	activité	1
458	Physique	1
458	Économie	1
458	Aliments	1
460	activité	1
460	Physique	1
460	Transports	1
460	Économie	1
460	Nutriments	1
460	Légumes	1
460	Lait	1
461	Santé publique	1
461	Facteurs de risque	1
461	Prévention	1
461	obésité	1
461	Adolescence	1
462	Syndrome cardiorénal	1
462	aigu	1
462	associé à	1
462	Patients	1
462	insuffisance cardiaque	1
462	décompensation	1
463	veineux	1
463	Échographie doppler	1
464	bien	1
464	sensible à	1
464	Congestion rénale	1
464	Association	1
464	entre	1
464	Région mammaire	1
464	Population	1
464	Maladie	1
465	Patients hospitalisés	1
465	Syndrome coronarien aigu	1
466	Patients	1
466	échocardiographie	1
466	Savoir	1
467	veineux	2
467	Stase veineuse	1
467	durée	2
467	cardiaque	1
468	principal	1
468	Insuffisance rénale aiguë	1
468	global	1
469	Patients	2
469	cardiaque	1
469	plus	1
469	Pression veineuse centrale	1
469	Poids et mesures	1
469	échocardiographie	1
470	Patients	2
471	stade ii	1
471	Patients	2
471	Créatinine	1
472	gravité	1
472	Patients	1
473	associé à	1
473	Patients	1
473	Marqueurs biologiques	1
474	plus	1
474	Rendement	1
476	Rendement	1
476	Exposition	2
476	anesthésique	1
476	parent	1
476	anxiété	1
476	Enfant	1
477	Méthodes	1
478	inclus	1
478	quatre	1
478	sept	1
478	Jurisprudence	1
478	dentaire	1
478	chirurgie	1
478	Parents	1
479	après	1
479	Répartition aléatoire	1
479	trois	2
479	Groupes de population	1
479	Exposition	1
479	parent	1
479	Intervention	1
479	groupe	1
480	anxiété	2
480	Enfant	1
480	échelle	2
480	Cours	1
480	le jour	1
480	chirurgie	1
480	Liste de contrôle	1
482	entre	1
482	Groupes de population	1
482	anxiété	1
482	Enfant	1
482	Induction anesthésique	1
483	groupe	2
483	anxiété	1
483	effet	1
483	médian	1
484	entre	2
484	Groupes de population	1
484	Temps	1
484	Anesthésie	1
484	effet	1
484	petit	1
485	groupe	2
485	Anesthésie	1
487	Exposition	1
487	le jour	1
487	Intervention	1
487	anxiété	1
487	Enfant	1
487	chirurgie	1
488	simple	1
488	efficace	1
489	Endocrinologie	1
489	Nigeria	1
490	connaissance	1
490	Diagnostic	1
490	Mort	1
491	Prévalence	1
491	prise en charge	1
492	Syndrome de perfusion du propofol	1
492	Mars	2
493	Patients	1
494	Actualités	1
494	clinique	1
494	Cours	1
494	Période	1
495	Hommes	1
495	Femmes	1
495	entre	1
496	quatre	1
496	plus	1
496	rachitisme	1
496	Diabète	1
496	Puberté	1
497	nombre	1
498	quatre	1
498	Patients	1
498	bien	1
498	Perdus de vue	1
498	Mortalité	1
499	rachitisme	1
499	Diabète	1
499	Puberté	1
499	quatre	1
501	fin	1
503	Pédiatrie	1
503	Sensibilisation	1
503	rachitisme	1
503	Diabète	1
503	Nigeria	1
504	Facteurs socioéconomiques	1
504	Capital social	1
504	Caractéristiques familiales	1
505	Facteurs socioéconomiques	1
505	Capital social	1
505	Caractéristiques familiales	2
505	échelle	1
505	Enquêtes et questionnaires	1
505	entre	1
505	Programmes	1
505	régression	1
505	Méthode des moindres carrés	1
506	Facteurs socioéconomiques	1
506	Capital social	2
506	Caractéristiques familiales	1
506	résoudre des problèmes	1
506	plus	1
506	C01CA30 - associations	1
506	Bénévoles	1
506	Cartes	1
507	Cartes	1
507	susceptible	1
507	Désaccords et litiges	1
508	Fibrillation auriculaire	1
508	après	1
508	chirurgie cardiaque	1
508	Risque	1
508	Accident vasculaire cérébral	1
508	aVC	1
509	Association	1
509	durant	1
509	Post-cure	1
509	court	1
509	long	1
510	PubMed	1
510	central	2
510	Période	1
511	inclus	1
511	Observation	1
511	Patients	2
511	Risque	1
511	aVC	1
511	court	1
511	long	1
511	après	1
511	chirurgie cardiaque	1
513	Risque	2
513	absolu	1
513	Intervalles de confiance	1
514	au total	1
514	Patients	1
515	Risque	1
516	Risque	1
517	Sensibilité et spécificité	1
517	aVC	1
518	après	1
518	chirurgie cardiaque	1
518	Risque	1
518	aVC	1
518	court	1
518	long	1
519	Risque	1
519	absolu	1
519	aVC	1
519	long	2
519	faible	1
519	anticoagulothérapie	1
519	Patients	1
520	Directives	1
520	prise en charge	1
520	Amylose héréditaire	1
520	Préalbumine	1
520	polyneuropathie	1
520	Canada	1
521	Amylose héréditaire	1
521	Préalbumine	2
521	Maladie	1
521	Gènes	1
521	dysfonctionnement	1
522	agrégation	1
522	mauvais	1
522	dépôt	1
522	protéines	1
522	plusieurs	1
522	souvent	1
522	système nerveux périphérique	1
522	cœur	1
523	Maladies du système nerveux	1
523	polyneuropathie	2
523	Neuropathie	1
523	syndrome du canal carpien	1
524	nombre	1
524	Patients	1
524	Maladie	1
524	connu	1
524	une évolution	1
524	pose	1
524	Diagnostic	1
524	diagnostic différentiel	1
525	Santé	1
525	Canada	1
525	approuvé	1
525	Préparations pharmaceutiques	1
525	modificateurs	1
525	contre	1
525	Maladie	1
526	pose	1
526	précoce	1
526	Diagnostic	1
526	Temps	1
526	Qualité de vie	1
526	Survie	1
527	ligne	1
527	Caractéristiques de l'habitat	1
527	Hôpitaux privés à but lucratif	1
527	Directives de santé publique	1
527	Diagnostic	1
527	Maladie	1
527	Canada	1
527	Organisation et administration	1
529	Tests épicutanés	1
529	régimes	1
529	Patients	1
529	Humains	1
530	Chiens	1
531	Objectifs	1
532	Rendement	1
532	combinaison	1
532	Chiens	1
533	Méthodes	1
534	Chiens	1
534	prurit	1
534	chronique	1
534	saisonnier	1
535	Chiens	1
535	base	1
536	Chiens	1
536	Hôpitaux privés à but lucratif	1
536	aliment	1
537	six	1
537	Chiens	1
537	aliment	1
538	Échelle visuelle analogique	1
538	prurit	1
538	gravité	1
538	Eczéma atopique	1
538	Canine	1
538	urgence	1
539	Sensibilité et spécificité	2
541	Chiens	2
541	après	1
542	Statistiques	1
542	entre	1
543	combinaison	1
544	clinique	1
545	combinaison	1
545	atteint	1
546	Diagnostic	1
546	Chiens	1
546	Sélection	1
547	Neuroimagerie	1
547	provenant de	1
547	Imagerie	1
548	fréquemment	1
549	régression	1
549	Association	1
549	entre	1
549	Cerveau	1
549	Modèles linéaires	1
550	régression	1
550	Cerveau	1
551	effet	1
551	régression	1
551	généralisé	1
552	Cerveau	1
553	plus	1
553	Jurisprudence	1
554	Simulation	1
554	Hôpitaux privés à but lucratif	1
554	Personnes	1
554	VIH	1
555	adoption	1
555	Habitudes	1
555	Vie	1
555	activité	1
555	Physique	1
555	Population de passage et migrants	1
555	Temps	1
555	écran	1
555	Régime alimentaire sain	1
555	Adolescent	1
556	après	1
556	activité	1
556	Physique	1
556	durée	1
556	Population de passage et migrants	1
556	Temps	1
556	écran	1
556	Économie	1
556	nourriture	1
557	activité	1
557	Physique	1
557	plus	1
557	Groupes de population	1
557	Approvisionnement en nourriture	1
558	renforcement	1
558	Santé publique	1
559	Organisation et administration	1
559	Indicateurs et réactifs	1
559	Facteurs socioéconomiques	1
559	Santé	1
560	plus	1
560	Directives	1
560	Mouvement	1
560	Comportement alimentaire	1
560	Établissements scolaires	1
561	entre	1
561	Hypertension pulmonaire	1
561	Pression artérielle pulmonaire	1
561	occlusion	1
562	Pression	1
562	Ventricules cardiaques	1
564	Comportement de choix	1
564	entre	1
564	classification	1
564	Mortalité	1
564	Patients	1
564	sténose aortique	1
564	grave	1
565	Patients	1
565	grave	1
566	Pression artérielle pulmonaire moyenne	1
566	entre	1
567	Mortalité	1
567	après	2
567	Post-cure	1
567	médian	1
567	Remplacement valvulaire aortique	1
568	plus	1
568	faible	1
569	Patients	5
569	classification	1
569	Pression artérielle pulmonaire d'occlusion	1
570	Patients	1
571	Mortalité	1
571	Patients	2
571	plus	1
571	Risque	1
571	Confiance	1
572	plus	1
572	Mortalité	1
572	Risque	1
572	Confiance	1
573	classification	1
573	Patients	1
573	grave	1
574	Mortalité	1
574	après	1
574	Remplacement valvulaire aortique	1
574	Patients	1
574	plus	1
575	Mortalité	1
576	Fatigue musculaire	1
576	équilibre	1
576	Athlètes	1
576	État de santé	1
577	Revue systématique	1
578	PubMed	1
578	Medline	1
578	Sports	1
578	Publications	1
579	Fatigue musculaire	1
579	équilibre	1
580	faible risque de	1
581	faible risque de	1
582	Athlètes	1
582	cinq	1
582	équilibre	1
582	après	1
582	activité	1
582	causant	1
582	Fatigue	1
584	Athlètes	1
584	trois	1
584	Fatigue musculaire	1
584	équilibre	1
584	cinq	1
585	Fatigue musculaire	1
585	équilibre	1
586	Athlètes	1
586	Fatigue	1
586	effet	1
586	équilibre	1
587	contre	1
587	Athlètes	1
587	Fatigue	1
587	effet	1
587	équilibre	1
